string_external_id,abundance,ENSPID,UniProtID,MolecularWeight
9606.ENSP00000333667,207.0,ENSP00000333667,P34897,55993.0
9606.ENSP00000275603,207.0,ENSP00000275603,P40227,58024.0
9606.ENSP00000349748,207.0,ENSP00000349748,P23246,76149.0
9606.ENSP00000256383,206.0,ENSP00000256383,P05198,36112.0
9606.ENSP00000227524,206.0,ENSP00000227524,Q9UMS4,55181.0
9606.ENSP00000307833,206.0,ENSP00000307833,Q8NEZ5,44508.0
9606.ENSP00000361009,206.0,ENSP00000361009,Q8TCU6,186203.0
9606.ENSP00000357709,206.0,ENSP00000357709,P06703,10180.0
9606.ENSP00000260363,206.0,ENSP00000260363,Q02241,110059.0
9606.ENSP00000307786,206.0,ENSP00000307786,P99999,11749.0
9606.ENSP00000261735,206.0,ENSP00000261735,P30040,28993.0
9606.ENSP00000325376,206.0,ENSP00000325376,P52272,77516.0
9606.ENSP00000290158,206.0,ENSP00000290158,Q14974,97170.0
9606.ENSP00000418770,206.0,ENSP00000418770,Q99497,19891.0
9606.ENSP00000254108,206.0,ENSP00000254108,P35637,53426.0
9606.ENSP00000290299,206.0,ENSP00000290299,P48047,23277.0
9606.ENSP00000296255,206.0,ENSP00000296255,P04843,68569.0
9606.ENSP00000418082,206.0,ENSP00000418082,P61513,10275.0
9606.ENSP00000368646,206.0,ENSP00000368646,Q13162,30540.0
9606.ENSP00000270142,206.0,ENSP00000270142,P00441,15936.0
9606.ENSP00000253024,206.0,ENSP00000253024,Q13263,88550.0
9606.ENSP00000216455,206.0,ENSP00000216455,P25788,28433.0
9606.ENSP00000379133,206.0,ENSP00000379133,Q96GX9,27125.0
9606.ENSP00000338413,206.0,ENSP00000338413,P22314,117849.0
9606.ENSP00000379191,206.0,ENSP00000379191,P13987,14177.0
9606.ENSP00000363574,206.0,ENSP00000363574,P56537,26599.0
9606.ENSP00000346173,205.0,ENSP00000346173,P38117,27844.0
9606.ENSP00000386651,205.0,ENSP00000386651,Q8NI22,16390.0
9606.ENSP00000405965,205.0,ENSP00000405965,P61956,10871.0
9606.ENSP00000216714,205.0,ENSP00000216714,P27695,35555.0
9606.ENSP00000217971,205.0,ENSP00000217971,O00264,21671.0
9606.ENSP00000354876,205.0,ENSP00000354876,P00403,25565.0
9606.ENSP00000236959,205.0,ENSP00000236959,P31939,64616.0
9606.ENSP00000268379,205.0,ENSP00000268379,P22695,48443.0
9606.ENSP00000370517,205.0,ENSP00000370517,Q01813,85596.0
9606.ENSP00000258091,205.0,ENSP00000258091,Q99832,59367.0
9606.ENSP00000321584,205.0,ENSP00000321584,P12268,55805.0
9606.ENSP00000418695,205.0,ENSP00000418695,Q15008,45531.0
9606.ENSP00000303145,205.0,ENSP00000303145,P49755,24976.0
9606.ENSP00000261772,205.0,ENSP00000261772,P49588,106810.0
9606.ENSP00000417175,205.0,ENSP00000417175,O95292,27228.0
9606.ENSP00000258962,205.0,ENSP00000258962,Q07955,27745.0
9606.ENSP00000354125,205.0,ENSP00000354125,P55884,92482.0
9606.ENSP00000320949,205.0,ENSP00000320949,A5YKK6,266939.0
9606.ENSP00000385751,205.0,ENSP00000385751,Q7KZI7,87911.0
9606.ENSP00000421592,205.0,ENSP00000421592,E9PB61,27558.0
9606.ENSP00000358635,205.0,ENSP00000358635,O60506,69603.0
9606.ENSP00000316905,205.0,ENSP00000316905,Q9H9B4,35619.0
9606.ENSP00000414359,204.0,ENSP00000414359,P25786,29556.0
9606.ENSP00000317334,204.0,ENSP00000317334,P17987,60344.0
9606.ENSP00000368458,204.0,ENSP00000368458,P12004,28769.0
9606.ENSP00000344504,204.0,ENSP00000344504,P07305,20863.0
9606.ENSP00000331897,204.0,ENSP00000331897,P48735,50909.0
9606.ENSP00000309415,204.0,ENSP00000309415,P09497,25190.0
9606.ENSP00000348056,204.0,ENSP00000348056,P63279,18007.0
9606.ENSP00000237530,204.0,ENSP00000237530,P04844,69284.0
9606.ENSP00000368959,204.0,ENSP00000368959,Q00765,21493.0
9606.ENSP00000307863,204.0,ENSP00000307863,P26368,53501.0
9606.ENSP00000328848,204.0,ENSP00000328848,P98175,103533.0
9606.ENSP00000397843,204.0,ENSP00000397843,Q9Y2S6,7066.0
9606.ENSP00000408025,204.0,ENSP00000408025,P09467,36842.0
9606.ENSP00000270776,204.0,ENSP00000270776,P52209,53140.0
9606.ENSP00000449270,204.0,ENSP00000449270,P61923,20198.0
9606.ENSP00000482841,204.0,ENSP00000482841,P29373,15693.0
9606.ENSP00000439012,204.0,ENSP00000439012,P07108,10044.0
9606.ENSP00000262193,204.0,ENSP00000262193,P20618,26489.0
9606.ENSP00000303366,204.0,ENSP00000303366,Q12907,40229.0
9606.ENSP00000376276,204.0,ENSP00000376276,Q01130,25476.0
9606.ENSP00000355325,204.0,ENSP00000355325,P28074,28480.0
9606.ENSP00000216330,204.0,ENSP00000216330,Q00688,25177.0
9606.ENSP00000175506,204.0,ENSP00000175506,P08243,64370.0
9606.ENSP00000351273,204.0,ENSP00000351273,Q14790,55391.0
9606.ENSP00000386531,204.0,ENSP00000386531,Q9NXE4,97810.0
9606.ENSP00000261303,203.0,ENSP00000261303,P62191,49185.0
9606.ENSP00000301587,203.0,ENSP00000301587,O75947,18491.0
9606.ENSP00000254301,203.0,ENSP00000254301,P17931,26152.0
9606.ENSP00000356632,203.0,ENSP00000356632,Q9P1F3,9056.0
9606.ENSP00000393316,203.0,ENSP00000393316,Q9H3N1,31791.0
9606.ENSP00000215829,203.0,ENSP00000215829,P62318,13916.0
9606.ENSP00000300413,203.0,ENSP00000300413,P62314,13282.0
9606.ENSP00000356520,203.0,ENSP00000356520,Q08211,140958.0
9606.ENSP00000318297,203.0,ENSP00000318297,Q9Y265,50228.0
9606.ENSP00000265866,203.0,ENSP00000265866,P31942,36926.0
9606.ENSP00000377508,203.0,ENSP00000377508,P14923,81745.0
9606.ENSP00000205402,203.0,ENSP00000205402,P09622,54177.0
9606.ENSP00000362329,203.0,ENSP00000362329,Q15181,32660.0
9606.ENSP00000345957,203.0,ENSP00000345957,P63220,9111.0
9606.ENSP00000383949,203.0,ENSP00000383949,P55769,14174.0
9606.ENSP00000306362,203.0,ENSP00000306362,O75347,12855.0
9606.ENSP00000216218,203.0,ENSP00000216218,P50502,41332.0
9606.ENSP00000262306,203.0,ENSP00000262306,Q15370,13133.0
9606.ENSP00000305480,203.0,ENSP00000305480,P39748,42593.0
9606.ENSP00000481878,203.0,ENSP00000481878,P62873,37377.0
9606.ENSP00000391211,203.0,ENSP00000391211,P35998,48634.0
9606.ENSP00000377681,203.0,ENSP00000377681,Q13283,52164.0
9606.ENSP00000290541,203.0,ENSP00000290541,P28070,29204.0
9606.ENSP00000265073,203.0,ENSP00000265073,P53999,14395.0
9606.ENSP00000362463,203.0,ENSP00000362463,Q04760,20778.0
9606.ENSP00000295685,203.0,ENSP00000295685,O15144,34333.0
9606.ENSP00000406162,202.0,ENSP00000406162,Q99873,42462.0
9606.ENSP00000481762,202.0,ENSP00000481762,O75534,88885.0
9606.ENSP00000313601,202.0,ENSP00000313601,Q6P1N0,104062.0
9606.ENSP00000306010,202.0,ENSP00000306010,P18085,20511.0
9606.ENSP00000367992,202.0,ENSP00000367992,P10768,31463.0
9606.ENSP00000428895,202.0,ENSP00000428895,P09669,8781.0
9606.ENSP00000375978,202.0,ENSP00000375978,P13010,82705.0
9606.ENSP00000246957,202.0,ENSP00000246957,Q12931,80110.0
9606.ENSP00000324804,202.0,ENSP00000324804,P30153,65309.0
9606.ENSP00000269321,202.0,ENSP00000269321,P52565,23207.0
9606.ENSP00000460871,202.0,ENSP00000460871,O76021,54973.0
9606.ENSP00000221801,202.0,ENSP00000221801,P22087,33784.0
9606.ENSP00000209875,202.0,ENSP00000209875,P45973,22225.0
9606.ENSP00000261622,202.0,ENSP00000261622,Q01650,55010.0
9606.ENSP00000356652,202.0,ENSP00000356652,Q9HB71,26210.0
9606.ENSP00000359645,202.0,ENSP00000359645,P38159,42332.0
9606.ENSP00000478121,202.0,ENSP00000478121,Q15369,12473.0
9606.ENSP00000245206,202.0,ENSP00000245206,P00505,47518.0
9606.ENSP00000364721,202.0,ENSP00000364721,Q15691,29999.0
9606.ENSP00000362334,202.0,ENSP00000362334,P49721,22836.0
9606.ENSP00000452762,202.0,ENSP00000452762,P13804,35080.0
9606.ENSP00000400591,202.0,ENSP00000400591,P62304,10804.0
9606.ENSP00000317159,202.0,ENSP00000317159,P08574,35422.0
9606.ENSP00000319664,202.0,ENSP00000319664,Q9Y266,38243.0
9606.ENSP00000291568,202.0,ENSP00000291568,P04080,11140.0
9606.ENSP00000362688,202.0,ENSP00000362688,A0A7P0MRT9,36252.0
9606.ENSP00000203407,201.0,ENSP00000203407,P31930,52646.0
9606.ENSP00000350708,201.0,ENSP00000350708,P54727,43171.0
9606.ENSP00000401802,201.0,ENSP00000401802,P62333,44173.0
9606.ENSP00000217456,201.0,ENSP00000217456,Q9HDC9,46480.0
9606.ENSP00000356275,201.0,ENSP00000356275,P21291,20567.0
9606.ENSP00000259512,201.0,ENSP00000259512,Q9BUN8,28801.0
9606.ENSP00000400433,201.0,ENSP00000400433,P52597,45672.0
9606.ENSP00000357189,201.0,ENSP00000357189,P51858,26788.0
9606.ENSP00000216410,201.0,ENSP00000216410,Q96EK6,20749.0
9606.ENSP00000263168,201.0,ENSP00000263168,P52907,32923.0
9606.ENSP00000223136,201.0,ENSP00000223136,Q9Y3D6,16938.0
9606.ENSP00000210444,201.0,ENSP00000210444,Q9NR45,40308.0
9606.ENSP00000357535,201.0,ENSP00000357535,P30084,31387.0
9606.ENSP00000260665,201.0,ENSP00000260665,P42704,157905.0
9606.ENSP00000322524,201.0,ENSP00000322524,Q9H773,18681.0
9606.ENSP00000290349,201.0,ENSP00000290349,P16152,30375.0
9606.ENSP00000481029,201.0,ENSP00000481029,P17980,49204.0
9606.ENSP00000262613,201.0,ENSP00000262613,O14745,38868.0
9606.ENSP00000445306,201.0,ENSP00000445306,P05023,112896.0
9606.ENSP00000216802,201.0,ENSP00000216802,Q9UL46,27402.0
9606.ENSP00000286371,201.0,ENSP00000286371,P54709,31513.0
9606.ENSP00000329662,201.0,ENSP00000329662,Q92522,22487.0
9606.ENSP00000354346,201.0,ENSP00000354346,A0A0R4J2E8,94623.0
9606.ENSP00000401010,201.0,ENSP00000401010,B1AK88,33781.0
9606.ENSP00000216038,201.0,ENSP00000216038,Q9Y3I0,55210.0
9606.ENSP00000367542,201.0,ENSP00000367542,P07951,32851.0
9606.ENSP00000357643,201.0,ENSP00000357643,P46013,358694.0
9606.ENSP00000302961,201.0,ENSP00000302961,P34932,94331.0
9606.ENSP00000298510,201.0,ENSP00000298510,P30048,27693.0
9606.ENSP00000319501,201.0,ENSP00000319501,O60701,55024.0
9606.ENSP00000284719,200.0,ENSP00000284719,Q9NTK5,44744.0
9606.ENSP00000250498,200.0,ENSP00000250498,P61803,12497.0
9606.ENSP00000370376,200.0,ENSP00000370376,P33316,26563.0
9606.ENSP00000346120,200.0,ENSP00000346120,Q9NR30,87344.0
9606.ENSP00000346921,200.0,ENSP00000346921,A0A5K1VW67,22090.0
9606.ENSP00000444357,200.0,ENSP00000444357,Q96FW1,31284.0
9606.ENSP00000360365,200.0,ENSP00000360365,Q9ULC4,20555.0
9606.ENSP00000367220,200.0,ENSP00000367220,P61160,44761.0
9606.ENSP00000261712,200.0,ENSP00000261712,O00231,47464.0
9606.ENSP00000352097,200.0,ENSP00000352097,Q8NFR3,9198.0
9606.ENSP00000306003,200.0,ENSP00000306003,P56385,7933.0
9606.ENSP00000308430,200.0,ENSP00000308430,O43169,16695.0
9606.ENSP00000384949,200.0,ENSP00000384949,P32322,33361.0
9606.ENSP00000418401,200.0,ENSP00000418401,Q9Y5M8,29702.0
9606.ENSP00000296370,200.0,ENSP00000296370,P25815,10400.0
9606.ENSP00000215567,200.0,ENSP00000215567,Q9NZ01,36034.0
9606.ENSP00000269349,200.0,ENSP00000269349,,
9606.ENSP00000386636,200.0,ENSP00000386636,P05455,46837.0
9606.ENSP00000359539,200.0,ENSP00000359539,P17174,46248.0
9606.ENSP00000362339,200.0,ENSP00000362339,Q9NR31,22367.0
9606.ENSP00000349142,200.0,ENSP00000349142,P36542,32996.0
9606.ENSP00000457733,200.0,ENSP00000457733,Q6NUK1,53354.0
9606.ENSP00000358727,200.0,ENSP00000358727,P78417,27566.0
9606.ENSP00000254193,200.0,ENSP00000254193,P09661,28416.0
9606.ENSP00000431800,200.0,ENSP00000431800,O00303,37564.0
9606.ENSP00000360525,200.0,ENSP00000360525,P61326,17164.0
9606.ENSP00000466379,200.0,ENSP00000466379,O43681,38793.0
9606.ENSP00000303222,200.0,ENSP00000303222,Q9Y6C9,33331.0
9606.ENSP00000266735,200.0,ENSP00000266735,P62306,9725.0
9606.ENSP00000358840,199.0,ENSP00000358840,Q96IX5,6458.0
9606.ENSP00000264265,199.0,ENSP00000264265,Q9BS40,25750.0
9606.ENSP00000357801,199.0,ENSP00000357801,P60903,11203.0
9606.ENSP00000263238,199.0,ENSP00000263238,P61158,47371.0
9606.ENSP00000419851,199.0,ENSP00000419851,P49915,76715.0
9606.ENSP00000356811,199.0,ENSP00000356811,Q9Y450,75473.0
9606.ENSP00000307288,199.0,ENSP00000307288,P33993,81308.0
9606.ENSP00000375857,199.0,ENSP00000375857,Q32MZ4,89253.0
9606.ENSP00000305230,199.0,ENSP00000305230,P49458,10112.0
9606.ENSP00000173527,199.0,ENSP00000173527,Q96CN7,32237.0
9606.ENSP00000442318,199.0,ENSP00000442318,Q86VP6,136376.0
9606.ENSP00000234454,199.0,ENSP00000234454,P35270,28048.0
9606.ENSP00000306330,199.0,ENSP00000306330,P61981,28303.0
9606.ENSP00000222968,199.0,ENSP00000222968,Q13442,20630.0
9606.ENSP00000297258,199.0,ENSP00000297258,Q01469,15164.0
9606.ENSP00000353224,199.0,ENSP00000353224,P02786,84871.0
9606.ENSP00000450909,199.0,ENSP00000450909,Q9GZT3,12349.0
9606.ENSP00000367615,199.0,ENSP00000367615,P07741,19608.0
9606.ENSP00000357048,199.0,ENSP00000357048,P53621,138346.0
9606.ENSP00000262265,199.0,ENSP00000262265,Q9NWS0,32363.0
9606.ENSP00000311747,199.0,ENSP00000311747,Q96PK6,69492.0
9606.ENSP00000477590,199.0,ENSP00000477590,O75131,60131.0
9606.ENSP00000265056,199.0,ENSP00000265056,P49736,101896.0
9606.ENSP00000354532,199.0,ENSP00000354532,P00491,32118.0
9606.ENSP00000377471,199.0,ENSP00000377471,Q9BR76,54235.0
9606.ENSP00000473172,199.0,ENSP00000473172,Q9Y230,51157.0
9606.ENSP00000256319,199.0,ENSP00000256319,Q9UKR5,15864.0
9606.ENSP00000287295,199.0,ENSP00000287295,O95831,66901.0
9606.ENSP00000434142,199.0,ENSP00000434142,Q16890,22449.0
9606.ENSP00000216254,199.0,ENSP00000216254,Q99798,85425.0
9606.ENSP00000264156,199.0,ENSP00000264156,Q14566,92889.0
9606.ENSP00000264933,199.0,ENSP00000264933,O75340,21868.0
9606.ENSP00000222388,199.0,ENSP00000222388,,
9606.ENSP00000301764,199.0,ENSP00000301764,Q16531,126968.0
9606.ENSP00000369081,198.0,ENSP00000369081,Q8NBS9,47629.0
9606.ENSP00000381216,198.0,ENSP00000381216,Q92945,73115.0
9606.ENSP00000225726,198.0,ENSP00000225726,Q96A33,55874.0
9606.ENSP00000231572,198.0,ENSP00000231572,P54136,75379.0
9606.ENSP00000391723,198.0,ENSP00000391723,Q14671,126473.0
9606.ENSP00000410339,198.0,ENSP00000410339,O96008,37893.0
9606.ENSP00000345656,198.0,ENSP00000345656,Q9P0L0,27893.0
9606.ENSP00000316950,198.0,ENSP00000316950,A0A0A0MR39,64150.0
9606.ENSP00000310491,198.0,ENSP00000310491,Q07960,50436.0
9606.ENSP00000250559,198.0,ENSP00000250559,P61224,20825.0
9606.ENSP00000401564,198.0,ENSP00000401564,F6WQW2,31904.0
9606.ENSP00000370589,198.0,ENSP00000370589,O00567,66050.0
9606.ENSP00000348838,198.0,ENSP00000348838,O00762,19652.0
9606.ENSP00000398131,198.0,ENSP00000398131,P15170,55756.0
9606.ENSP00000270586,198.0,ENSP00000270586,P28072,25358.0
9606.ENSP00000368970,198.0,ENSP00000368970,P61960,9118.0
9606.ENSP00000355315,198.0,ENSP00000355315,P62891,6407.0
9606.ENSP00000365576,198.0,ENSP00000365576,Q9UMX0,62519.0
9606.ENSP00000358737,198.0,ENSP00000358737,P24539,28909.0
9606.ENSP00000436049,198.0,ENSP00000436049,Q7L2H7,42503.0
9606.ENSP00000262646,198.0,ENSP00000262646,P61019,23546.0
9606.ENSP00000364320,198.0,ENSP00000364320,Q9UKD2,27560.0
9606.ENSP00000253023,198.0,ENSP00000253023,P61081,20900.0
9606.ENSP00000314067,198.0,ENSP00000314067,Q13177,58043.0
9606.ENSP00000305790,198.0,ENSP00000305790,Q15393,135577.0
9606.ENSP00000444408,198.0,ENSP00000444408,Q15758,56598.0
9606.ENSP00000370023,198.0,ENSP00000370023,P40939,83000.0
9606.ENSP00000293362,198.0,ENSP00000293362,P61289,29506.0
9606.ENSP00000440045,198.0,ENSP00000440045,P16615,114757.0
9606.ENSP00000366156,198.0,ENSP00000366156,P19623,33825.0
9606.ENSP00000000233,198.0,ENSP00000000233,P84085,20530.0
9606.ENSP00000366326,198.0,ENSP00000366326,O76041,116453.0
9606.ENSP00000291552,197.0,ENSP00000291552,Q01081,27872.0
9606.ENSP00000369127,197.0,ENSP00000369127,P31689,44868.0
9606.ENSP00000222005,197.0,ENSP00000222005,Q16543,44468.0
9606.ENSP00000264279,197.0,ENSP00000264279,Q9Y2X3,59578.0
9606.ENSP00000310129,197.0,ENSP00000310129,Q13200,100200.0
9606.ENSP00000368699,197.0,ENSP00000368699,,
9606.ENSP00000232607,197.0,ENSP00000232607,P11172,52222.0
9606.ENSP00000267884,197.0,ENSP00000267884,P37108,14570.0
9606.ENSP00000310572,197.0,ENSP00000310572,P62195,45626.0
9606.ENSP00000385269,197.0,ENSP00000385269,Q15717,36092.0
9606.ENSP00000373312,197.0,ENSP00000373312,P55735,35541.0
9606.ENSP00000362946,197.0,ENSP00000362946,P61106,23897.0
9606.ENSP00000303356,197.0,ENSP00000303356,Q7Z4W1,25913.0
9606.ENSP00000261700,197.0,ENSP00000261700,Q9Y224,28068.0
9606.ENSP00000377833,197.0,ENSP00000377833,P09525,35883.0
9606.ENSP00000262105,197.0,ENSP00000262105,P33991,96558.0
9606.ENSP00000383118,197.0,ENSP00000383118,P60953,21259.0
9606.ENSP00000248342,197.0,ENSP00000248342,Q9UBQ5,25060.0
9606.ENSP00000392270,197.0,ENSP00000392270,Q9Y3F4,38438.0
9606.ENSP00000263864,197.0,ENSP00000263864,Q9BV40,11438.0
9606.ENSP00000472998,197.0,ENSP00000472998,P08621,51557.0
9606.ENSP00000353741,197.0,ENSP00000353741,P62495,49031.0
9606.ENSP00000346762,197.0,ENSP00000346762,Q7KZF4,101997.0
9606.ENSP00000216554,197.0,ENSP00000216554,P55010,49223.0
9606.ENSP00000360268,197.0,ENSP00000360268,P54886,87302.0
9606.ENSP00000054950,197.0,ENSP00000054950,Q15293,38890.0
9606.ENSP00000249923,197.0,ENSP00000249923,P53618,107142.0
9606.ENSP00000381237,197.0,ENSP00000381237,Q8TCT9,41488.0
9606.ENSP00000370745,197.0,ENSP00000370745,Q92499,82432.0
9606.ENSP00000273258,196.0,ENSP00000273258,O75915,21615.0
9606.ENSP00000225698,196.0,ENSP00000225698,Q07021,31362.0
9606.ENSP00000433999,196.0,ENSP00000433999,P13489,49973.0
9606.ENSP00000271688,196.0,ENSP00000271688,Q96G23,44876.0
9606.ENSP00000446955,196.0,ENSP00000446955,P60660,16930.0
9606.ENSP00000431984,196.0,ENSP00000431984,P07384,81890.0
9606.ENSP00000221138,196.0,ENSP00000221138,P62714,35575.0
9606.ENSP00000387710,196.0,ENSP00000387710,P26639,83435.0
9606.ENSP00000364585,196.0,ENSP00000364585,Q9P258,56085.0
9606.ENSP00000316042,196.0,ENSP00000316042,Q13151,30841.0
9606.ENSP00000477572,196.0,ENSP00000477572,A0A087WT44,41669.0
9606.ENSP00000240185,196.0,ENSP00000240185,Q13148,44740.0
9606.ENSP00000430494,196.0,ENSP00000430494,P14927,13530.0
9606.ENSP00000362937,196.0,ENSP00000362937,P18754,44969.0
9606.ENSP00000225576,196.0,ENSP00000225576,Q96ET8,31105.0
9606.ENSP00000444935,196.0,ENSP00000444935,Q15102,25734.0
9606.ENSP00000426119,196.0,ENSP00000426119,P52943,22493.0
9606.ENSP00000265729,196.0,ENSP00000265729,P30626,21676.0
9606.ENSP00000419628,196.0,ENSP00000419628,Q9UKK9,24328.0
9606.ENSP00000347495,196.0,ENSP00000347495,P23381,53165.0
9606.ENSP00000336741,196.0,ENSP00000336741,O43143,90933.0
9606.ENSP00000262225,196.0,ENSP00000262225,Q15363,22761.0
9606.ENSP00000246533,196.0,ENSP00000246533,P04632,28316.0
9606.ENSP00000362576,196.0,ENSP00000362576,P54577,59143.0
9606.ENSP00000340305,196.0,ENSP00000340305,Q13404,16495.0
9606.ENSP00000220849,196.0,ENSP00000220849,P60228,52221.0
9606.ENSP00000261875,196.0,ENSP00000261875,Q9P035,43160.0
9606.ENSP00000262812,196.0,ENSP00000262812,O14579,34482.0
9606.ENSP00000382269,196.0,ENSP00000382269,Q9ULT8,289368.0
9606.ENSP00000216121,196.0,ENSP00000216121,Q9BPW8,33310.0
9606.ENSP00000216034,196.0,ENSP00000216034,Q9NS69,15522.0
9606.ENSP00000329419,196.0,ENSP00000329419,P35606,102487.0
9606.ENSP00000219548,196.0,ENSP00000219548,Q9UNE7,34856.0
9606.ENSP00000298316,196.0,ENSP00000298316,P62330,20082.0
9606.ENSP00000394316,195.0,ENSP00000394316,Q7L1Q6,48043.0
9606.ENSP00000256854,195.0,ENSP00000256854,O43776,62943.0
9606.ENSP00000347717,195.0,ENSP00000347717,Q9UBM7,54489.0
9606.ENSP00000428223,195.0,ENSP00000428223,Q9UNX3,17256.0
9606.ENSP00000157812,195.0,ENSP00000157812,P43686,47366.0
9606.ENSP00000254322,195.0,ENSP00000254322,P25685,38044.0
9606.ENSP00000240922,195.0,ENSP00000240922,Q9GZZ1,19398.0
9606.ENSP00000362873,195.0,ENSP00000362873,P51970,20105.0
9606.ENSP00000399457,195.0,ENSP00000399457,P39656,50801.0
9606.ENSP00000386023,195.0,ENSP00000386023,P41223,17000.0
9606.ENSP00000391490,195.0,ENSP00000391490,O95994,19979.0
9606.ENSP00000388337,195.0,ENSP00000388337,P60059,7741.0
9606.ENSP00000402103,195.0,ENSP00000402103,,
9606.ENSP00000296412,195.0,ENSP00000296412,P11766,39724.0
9606.ENSP00000216181,195.0,ENSP00000216181,P35579,226532.0
9606.ENSP00000306397,195.0,ENSP00000306397,P47985,29668.0
9606.ENSP00000268182,195.0,ENSP00000268182,P46940,189252.0
9606.ENSP00000244020,195.0,ENSP00000244020,Q13247,39587.0
9606.ENSP00000356042,195.0,ENSP00000356042,P15311,69413.0
9606.ENSP00000304669,195.0,ENSP00000304669,P35221,100071.0
9606.ENSP00000429986,195.0,ENSP00000429986,Q9NPA8,11529.0
9606.ENSP00000248975,195.0,ENSP00000248975,Q04917,28219.0
9606.ENSP00000436455,195.0,ENSP00000436455,P80303,50223.0
9606.ENSP00000303992,195.0,ENSP00000303992,Q9BTV4,44876.0
9606.ENSP00000325136,195.0,ENSP00000325136,P55084,51294.0
9606.ENSP00000313420,195.0,ENSP00000313420,P78527,469089.0
9606.ENSP00000400101,195.0,ENSP00000400101,Q9UJS0,74176.0
9606.ENSP00000262187,195.0,ENSP00000262187,Q15382,20497.0
9606.ENSP00000408411,195.0,ENSP00000408411,P13473,44961.0
9606.ENSP00000365745,195.0,ENSP00000365745,Q14247,61586.0
9606.ENSP00000243563,195.0,ENSP00000243563,P09012,31280.0
9606.ENSP00000244520,195.0,ENSP00000244520,P09234,17394.0
9606.ENSP00000216962,195.0,ENSP00000216962,P11216,96696.0
9606.ENSP00000229390,195.0,ENSP00000229390,Q13242,25542.0
9606.ENSP00000354468,195.0,ENSP00000354468,A0A8J8YWN6,38826.0
9606.ENSP00000301785,195.0,ENSP00000301785,Q1KMD3,85105.0
9606.ENSP00000341625,195.0,ENSP00000341625,P00167,15330.0
9606.ENSP00000357858,195.0,ENSP00000357858,O43684,37155.0
9606.ENSP00000216392,194.0,ENSP00000216392,P06737,97149.0
9606.ENSP00000216122,194.0,ENSP00000216122,P33992,82286.0
9606.ENSP00000325002,194.0,ENSP00000325002,Q9Y678,97718.0
9606.ENSP00000262455,194.0,ENSP00000262455,Q9BS26,46971.0
9606.ENSP00000438465,194.0,ENSP00000438465,Q96HS1,32004.0
9606.ENSP00000361900,194.0,ENSP00000361900,Q15785,34559.0
9606.ENSP00000338862,194.0,ENSP00000338862,Q8TDN6,41401.0
9606.ENSP00000219313,194.0,ENSP00000219313,P51665,37025.0
9606.ENSP00000224073,194.0,ENSP00000224073,O60869,16369.0
9606.ENSP00000281828,194.0,ENSP00000281828,Q9NSD9,66116.0
9606.ENSP00000426167,194.0,ENSP00000426167,Q9NRP0,16829.0
9606.ENSP00000357838,194.0,ENSP00000357838,P04181,48535.0
9606.ENSP00000346453,194.0,ENSP00000346453,Q8TEX9,118715.0
9606.ENSP00000427687,194.0,ENSP00000427687,O75083,66194.0
9606.ENSP00000227525,194.0,ENSP00000227525,Q9BVC6,26210.0
9606.ENSP00000358554,194.0,ENSP00000358554,O75934,26131.0
9606.ENSP00000346954,194.0,ENSP00000346954,Q6UW68,21198.0
9606.ENSP00000380414,194.0,ENSP00000380414,,
9606.ENSP00000418221,194.0,ENSP00000418221,Q6DKI1,29669.0
9606.ENSP00000254940,194.0,ENSP00000254940,Q9Y221,20463.0
9606.ENSP00000378191,194.0,ENSP00000378191,A0A8C8KIA0,24152.0
9606.ENSP00000330945,194.0,ENSP00000330945,Q9BVK6,27277.0
9606.ENSP00000355228,194.0,ENSP00000355228,P05204,9393.0
9606.ENSP00000277865,194.0,ENSP00000277865,P00367,61398.0
9606.ENSP00000300291,194.0,ENSP00000300291,O43809,26227.0
9606.ENSP00000356541,194.0,ENSP00000356541,Q9BWJ5,10135.0
9606.ENSP00000355759,194.0,ENSP00000355759,P09874,113084.0
